sy_snum,sy_pnum,pl_orbper,pl_rade,pl_dens,pl_orbeccen,pl_eqt,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg
1,1,4.52158888,0.980,5.280000,0.000000,1214,5780.00,0.99,1.00,0.000,[Fe/H],4.44
1,1,9.33646594,2.170,2.880000,0.000000,577,4500.00,0.69,0.72,0.020,[Fe/H],4.62
1,1,10.10769068,1.650,4.110000,0.000000,879,5608.00,0.94,0.97,0.080,[Fe/H],4.48
1,1,0.78916165,1.050,5.510000,0.000000,1244,4508.00,0.69,0.72,0.050,[Fe/H],4.63
1,1,11.87456832,1.370,5.240000,0.000000,728,5581.00,0.90,0.95,0.000,[Fe/H],4.51
1,1,109.64718420,2.810,2.060000,0.000000,428,5628.00,0.92,0.94,-0.040,[Fe/H],4.49
1,1,15.64591713,2.290,2.680000,0.000000,710,5614.00,0.91,0.94,-0.030,[Fe/H],4.50
1,1,6.26406846,1.450,4.870000,0.000000,809,4903.00,0.74,0.77,-0.070,[Fe/H],4.60
1,1,24.40025490,2.410,2.510000,0.000000,437,4523.00,0.67,0.70,-0.090,[Fe/H],4.64
1,1,0.93511806,0.920,5.090000,0.000000,2124,5909.00,1.05,1.04,0.000,[Fe/H],4.41
1,1,1.34155513,0.710,4.380000,0.000000,1642,5586.00,0.93,0.94,0.010,[Fe/H],4.47
1,1,0.66502692,1.550,4.460000,0.000000,2174,6331.00,1.42,1.27,0.070,[Fe/H],4.24
1,1,2.21571036,1.660,4.070000,0.000000,1283,5527.00,0.90,0.93,0.030,[Fe/H],4.51
1,1,3.35183158,1.930,3.350000,0.000000,1294,5759.00,0.93,0.95,-0.160,[Fe/H],4.48
1,1,4.76830490,1.840,3.560000,0.000000,1219,5981.00,1.13,1.09,0.060,[Fe/H],4.37
1,1,44.61695570,2.360,2.580000,0.000000,693,6449.00,1.55,1.32,0.040,[Fe/H],4.18
1,1,3.40165668,1.580,4.350000,0.000000,1236,6133.00,1.21,1.14,0.040,[Fe/H],4.33
1,1,14.00947528,1.030,5.430000,0.000000,617,5193.00,0.79,0.82,-0.110,[Fe/H],4.57
1,1,27.57227420,1.940,3.330000,0.000000,636,5911.00,1.04,1.04,-0.010,[Fe/H],4.42
1,1,2.12823928,0.700,4.340000,0.000000,1668,6086.00,1.28,1.16,0.030,[Fe/H],4.29
1,1,0.91614077,0.650,4.160000,0.000000,1212,4439.00,0.67,0.70,-0.030,[Fe/H],4.64
1,1,1.87788275,0.890,4.990000,0.000000,1701,6118.00,1.16,1.11,0.000,[Fe/H],4.35
1,1,24.75439660,1.800,3.670000,0.000000,491,4776.00,0.72,0.76,-0.060,[Fe/H],4.61
1,1,76.61337700,2.970,1.910000,0.000000,466,6168.00,1.24,1.16,0.030,[Fe/H],4.31
1,1,1.28958811,1.460,4.820000,0.000000,1448,5352.00,0.83,0.88,-0.040,[Fe/H],4.55
1,1,0.63400294,1.530,4.540000,0.000000,1714,5106.00,0.78,0.82,-0.020,[Fe/H],4.58
1,1,3.00913240,1.280,5.710000,0.000000,1177,5597.00,0.90,0.93,-0.060,[Fe/H],4.50
1,1,7.06317341,1.120,5.710000,0.000000,827,5181.00,0.79,0.82,-0.080,[Fe/H],4.57
1,1,59.49709520,2.830,2.040000,0.000000,369,4709.00,0.72,0.78,0.110,[Fe/H],4.62
1,1,40.52864130,3.400,1.610000,0.000000,933,6778.00,1.83,1.51,0.060,[Fe/H],4.09
1,1,3.57554956,0.860,4.890000,0.000000,1061,5131.00,0.79,0.83,0.000,[Fe/H],4.57
1,1,136.20562600,2.600,2.270000,0.000000,248,4857.00,0.74,0.80,0.060,[Fe/H],4.60
1,1,2.94194094,1.250,5.910000,0.000000,988,4839.00,0.72,0.76,-0.090,[Fe/H],4.61
1,1,13.32196237,2.150,2.910000,0.000000,1299,6805.00,1.79,1.49,0.040,[Fe/H],4.10
1,1,2.16457097,1.430,4.940000,0.000000,783,4070.00,0.60,0.62,-0.020,[Fe/H],4.68
1,1,1.57409027,0.920,5.090000,0.000000,998,4106.00,0.60,0.62,-0.060,[Fe/H],4.68
1,1,0.67564949,1.650,4.110000,0.000000,2085,5906.00,1.08,1.07,0.100,[Fe/H],4.40
1,1,25.87314800,2.690,2.170000,0.000000,667,5761.00,0.99,0.99,0.000,[Fe/H],4.45
1,1,1.31155557,1.270,5.770000,0.000000,1655,5677.00,0.97,0.98,0.050,[Fe/H],4.46
1,1,1.29123275,1.160,5.810000,0.000000,1887,6299.00,1.33,1.22,0.030,[Fe/H],4.27
1,1,10.65276707,2.290,2.680000,0.000000,737,5323.00,0.81,0.85,-0.130,[Fe/H],4.56
1,1,3.30041920,1.740,3.840000,0.000000,1543,6704.00,1.78,1.47,0.090,[Fe/H],4.11
1,1,5.30880656,1.050,5.510000,0.000000,1042,5659.00,0.97,0.98,0.070,[Fe/H],4.46
1,1,0.74092842,1.250,5.910000,0.000000,1873,5218.00,0.82,0.86,0.050,[Fe/H],4.55
1,1,11.95398936,2.200,2.830000,0.000000,525,4407.00,0.67,0.70,0.030,[Fe/H],4.63
1,1,0.88184115,1.300,5.600000,0.000000,1564,5188.00,0.79,0.83,-0.040,[Fe/H],4.57
1,1,10.31082450,1.430,4.940000,0.000000,786,5570.00,0.94,0.96,0.100,[Fe/H],4.48
1,1,25.38426860,2.250,2.740000,0.000000,649,5747.00,0.94,0.96,-0.100,[Fe/H],4.48
1,1,16.35830550,1.880,3.470000,0.000000,959,6161.00,1.72,1.36,0.300,[Fe/H],4.10
1,1,13.90935830,1.410,5.040000,0.000000,928,6370.00,1.44,1.26,0.030,[Fe/H],4.23
1,1,15.36262753,1.940,3.330000,0.000000,608,4919.00,0.74,0.78,-0.060,[Fe/H],4.60
1,1,2.88879862,0.850,4.860000,0.000000,1423,5732.00,1.29,1.15,0.410,[Fe/H],4.27
1,1,6.73972381,1.240,5.970000,0.000000,1011,5733.00,1.03,1.02,0.110,[Fe/H],4.41
1,1,2.27952666,0.930,5.120000,0.000000,1123,5046.00,0.77,0.82,0.020,[Fe/H],4.58
1,1,99.25309510,1.770,3.750000,0.000000,300,5078.00,0.74,0.81,-0.140,[Fe/H],4.61
1,1,6.48021673,1.180,5.890000,0.000000,934,5753.00,0.98,0.98,-0.010,[Fe/H],4.45
1,1,54.40923330,1.680,4.010000,0.000000,513,5840.00,1.10,1.03,0.040,[Fe/H],4.36
1,1,15.14103970,1.960,3.280000,0.000000,714,5479.00,0.85,0.88,-0.110,[Fe/H],4.53
1,1,2.44357812,0.800,4.690000,0.000000,1249,5697.00,0.92,0.95,-0.090,[Fe/H],4.50
1,1,3.93766373,1.390,5.140000,0.000000,1947,6481.00,2.55,1.64,0.060,[Fe/H],3.84
1,1,3.78470649,0.800,4.690000,0.000000,1311,6138.00,1.23,1.17,0.120,[Fe/H],4.33
1,1,18.22064210,2.070,3.060000,0.000000,786,6195.00,1.27,1.18,0.040,[Fe/H],4.30
1,1,47.44995500,1.720,3.900000,0.000000,551,6026.00,1.12,1.09,0.000,[Fe/H],4.37
1,1,1.63865306,1.250,5.910000,0.000000,1610,5735.00,0.96,0.97,-0.030,[Fe/H],4.47
1,1,9.06689421,1.620,4.210000,0.000000,725,5044.00,0.78,0.83,0.040,[Fe/H],4.58
1,1,11.20066445,1.680,4.010000,0.000000,808,5964.00,1.10,1.07,0.040,[Fe/H],4.39
1,1,2.03387914,0.760,4.540000,0.000000,1789,5416.00,0.87,0.90,0.030,[Fe/H],4.53
1,1,5.19492202,2.140,2.930000,0.000000,1238,6060.00,1.15,1.11,0.030,[Fe/H],4.36
1,1,15.93147390,2.010,3.180000,0.000000,596,5261.00,0.80,0.84,-0.090,[Fe/H],4.56
1,1,28.22741840,3.960,1.320000,0.000000,565,5925.00,1.07,1.05,0.030,[Fe/H],4.40
1,1,11.62905828,1.100,5.660000,0.000000,854,5892.00,1.12,1.05,0.040,[Fe/H],4.36
1,1,20.07115040,2.250,2.740000,0.000000,826,6010.00,1.15,1.10,0.050,[Fe/H],4.36
1,1,2.99793191,0.890,4.990000,0.000000,1616,6170.00,1.35,1.21,0.000,[Fe/H],4.25
1,1,0.76486493,1.040,5.470000,0.000000,1733,5160.00,0.79,0.83,-0.030,[Fe/H],4.57
1,1,60.86616800,1.780,3.720000,0.000000,290,4092.00,0.60,0.63,0.010,[Fe/H],4.67
1,1,86.11508880,2.820,2.050000,0.000000,441,5664.00,0.92,0.95,-0.040,[Fe/H],4.49
1,1,3.61460510,0.830,4.790000,0.000000,1397,5880.00,1.27,1.06,0.040,[Fe/H],4.25
1,1,13.18296420,1.820,3.620000,0.000000,661,5196.00,0.80,0.84,-0.050,[Fe/H],4.57
1,1,3.51576315,1.230,6.020000,0.000000,1033,4951.00,0.75,0.80,-0.020,[Fe/H],4.59
1,1,0.63642408,1.290,5.660000,0.000000,1846,5267.00,0.84,0.89,0.120,[Fe/H],4.54
1,1,1.49514952,0.880,4.960000,0.000000,1870,6019.00,1.15,1.09,0.030,[Fe/H],4.35
1,1,20.35052130,1.000,5.340000,0.000000,695,5839.00,1.02,1.02,0.020,[Fe/H],4.43
1,1,22.47644250,1.660,4.070000,0.000000,419,4770.00,0.72,0.77,0.000,[Fe/H],4.61
1,1,42.52158950,2.860,2.010000,0.000000,510,5796.00,1.01,1.01,0.040,[Fe/H],4.43
1,1,6.69960006,1.280,5.710000,0.000000,806,5187.00,0.79,0.82,-0.100,[Fe/H],4.57
1,1,6.91311120,0.930,5.120000,0.000000,1209,6335.00,1.42,1.25,0.050,[Fe/H],4.23
1,1,18.60519420,2.020,3.160000,0.000000,833,6194.00,1.23,1.15,0.000,[Fe/H],4.32
1,1,23.95537800,1.060,5.540000,0.000000,741,4939.00,0.75,0.79,-0.020,[Fe/H],4.59
1,1,29.60917440,1.160,5.810000,0.000000,629,5838.00,1.07,1.02,0.010,[Fe/H],4.39
1,1,14.45413020,0.940,5.150000,0.000000,676,5718.00,0.95,0.97,-0.030,[Fe/H],4.47
1,1,14.25632270,1.560,4.410000,0.000000,797,5831.00,1.02,1.02,0.030,[Fe/H],4.43
1,1,0.96897238,1.100,5.660000,0.000000,1844,5793.00,1.01,1.01,0.060,[Fe/H],4.44
1,1,10.67607169,1.640,4.150000,0.000000,1049,6184.00,1.36,1.28,0.350,[Fe/H],4.28
1,1,4.48487493,1.290,5.660000,0.000000,1199,5902.00,1.07,1.05,0.040,[Fe/H],4.40
1,1,2.46050993,1.180,5.890000,0.000000,969,4796.00,0.72,0.77,-0.030,[Fe/H],4.62
1,1,5.86601526,1.470,4.770000,0.000000,1064,5806.00,1.03,1.03,0.070,[Fe/H],4.42
1,1,23.91090110,2.220,2.790000,0.000000,709,6031.00,1.13,1.09,0.020,[Fe/H],4.37
1,1,4.13592271,1.560,4.410000,0.000000,1226,6097.00,1.19,1.14,0.070,[Fe/H],4.34
1,1,8.05333618,1.110,5.670000,0.000000,1320,6291.00,2.04,1.47,0.190,[Fe/H],3.98
1,1,4.45343281,0.860,4.890000,0.000000,1331,6356.00,1.32,1.21,-0.030,[Fe/H],4.28
1,1,9.70571600,1.310,5.550000,0.000000,1001,5972.00,1.09,1.06,-0.010,[Fe/H],4.39
1,1,10.92954610,1.370,5.240000,0.000000,770,5557.00,0.90,0.93,-0.020,[Fe/H],4.51
1,1,2.31942009,0.940,5.150000,0.000000,1490,5530.00,0.96,0.97,0.200,[Fe/H],4.46
1,1,8.07392849,1.460,4.820000,0.000000,420,3578.00,0.43,0.46,-0.030,[Fe/H],4.83
1,1,39.85948400,1.260,5.850000,0.000000,597,5698.00,0.96,0.98,0.040,[Fe/H],4.46
1,1,39.44198390,1.310,5.550000,0.000000,682,5802.00,1.00,1.00,0.010,[Fe/H],4.45
1,1,81.41629410,3.930,1.330000,0.000000,522,6394.00,1.44,1.34,0.260,[Fe/H],4.25
1,1,2.41811321,0.970,5.240000,0.000000,1602,6289.00,1.27,1.19,0.000,[Fe/H],4.30
1,1,33.42035034,2.180,2.860000,0.000000,581,5810.00,1.05,1.03,0.060,[Fe/H],4.40
1,1,10.60052251,0.960,5.220000,0.000000,987,6150.00,1.26,1.13,-0.030,[Fe/H],4.28
1,1,0.68996783,0.820,4.750000,0.000000,1539,4865.00,0.75,0.81,0.110,[Fe/H],4.60
1,1,56.67472850,2.900,1.970000,0.000000,522,5722.00,0.95,0.97,-0.030,[Fe/H],4.47
1,1,12.27065865,1.610,4.240000,0.000000,811,5774.00,0.93,0.95,-0.160,[Fe/H],4.49
1,1,13.22745280,1.680,4.010000,0.000000,867,5979.00,1.10,1.08,0.040,[Fe/H],4.39
1,1,54.50941660,1.710,3.920000,0.000000,308,4524.00,0.68,0.71,-0.020,[Fe/H],4.63
1,1,35.62223300,3.350,1.640000,0.000000,523,5782.00,0.99,1.00,0.010,[Fe/H],4.45
1,1,42.91375100,2.700,2.160000,0.000000,810,6101.00,2.06,1.41,0.140,[Fe/H],3.95
1,1,47.16116960,2.670,2.200000,0.000000,503,5665.00,0.94,0.97,0.010,[Fe/H],4.48
1,1,47.03194790,1.880,3.470000,0.000000,492,5448.00,0.86,0.90,-0.020,[Fe/H],4.53
1,1,49.27676400,2.160,2.900000,0.000000,298,4075.00,0.60,0.62,-0.020,[Fe/H],4.68
1,1,18.13738290,1.140,5.750000,0.000000,433,4231.00,0.62,0.64,-0.090,[Fe/H],4.67
1,1,51.11102430,1.990,3.220000,0.000000,478,5866.00,1.01,1.01,-0.050,[Fe/H],4.43
1,1,47.98727640,2.760,2.100000,0.000000,493,5653.00,0.94,0.96,0.020,[Fe/H],4.48
1,1,62.86916110,1.360,5.290000,0.000000,349,4828.00,0.74,0.78,0.010,[Fe/H],4.61
1,1,29.96332470,1.960,3.280000,0.000000,391,4422.00,0.67,0.70,-0.020,[Fe/H],4.64
1,1,29.34947750,2.030,3.140000,0.000000,451,4919.00,0.74,0.79,-0.040,[Fe/H],4.60
1,1,65.64883410,3.820,1.380000,0.000000,390,5756.00,1.00,1.00,0.060,[Fe/H],4.45
1,1,25.15864000,1.860,3.520000,0.000000,619,5679.00,0.95,0.96,0.000,[Fe/H],4.47
1,1,31.82771110,1.770,3.750000,0.000000,668,4726.00,0.71,0.75,-0.060,[Fe/H],4.62
1,1,31.17504480,1.550,4.460000,0.000000,585,5884.00,1.02,1.01,-0.070,[Fe/H],4.43
1,1,47.05690430,3.300,1.670000,0.000000,411,5332.00,0.82,0.86,-0.070,[Fe/H],4.55
1,1,21.86353010,2.800,2.070000,0.000000,551,5507.00,0.89,0.92,0.020,[Fe/H],4.51
1,1,16.29509030,1.070,5.560000,0.000000,574,4961.00,0.76,0.80,-0.010,[Fe/H],4.59
1,1,3.63899398,1.410,5.040000,0.000000,1238,5660.00,0.93,0.95,-0.030,[Fe/H],4.48
1,1,38.13128310,1.900,3.420000,0.000000,613,6159.00,1.25,1.16,0.030,[Fe/H],4.31
1,1,14.42735510,1.190,5.900000,0.000000,783,6046.00,1.09,1.09,-0.010,[Fe/H],4.40
1,1,36.43334520,2.160,2.900000,0.000000,561,5870.00,1.04,1.04,0.040,[Fe/H],4.42
1,1,82.17737400,2.920,1.950000,0.000000,441,6214.00,1.28,1.18,0.030,[Fe/H],4.29
1,1,10.35863224,1.670,4.050000,0.000000,860,5663.00,0.96,0.98,0.060,[Fe/H],4.47
1,1,11.55530021,1.180,5.890000,0.000000,674,5100.00,0.78,0.81,-0.060,[Fe/H],4.58
1,1,26.08405940,1.730,3.860000,0.000000,598,5904.00,1.06,1.04,0.030,[Fe/H],4.41
1,1,14.53261362,1.830,3.600000,0.000000,746,5796.00,0.98,0.99,-0.020,[Fe/H],4.45
1,1,5.94220998,1.230,6.020000,0.000000,797,4908.00,0.75,0.80,0.040,[Fe/H],4.60
1,1,12.25383217,1.010,5.390000,0.000000,678,5381.00,0.84,0.88,-0.040,[Fe/H],4.54
1,1,9.50851560,1.520,4.570000,0.000000,1131,6337.00,1.40,1.25,0.040,[Fe/H],4.24
1,1,30.45491360,2.110,2.980000,0.000000,624,5730.00,0.92,0.94,-0.170,[Fe/H],4.49
1,1,19.91577250,1.470,4.770000,0.000000,728,6087.00,1.12,1.11,0.020,[Fe/H],4.39
1,1,54.64957590,2.320,2.640000,0.000000,538,5965.00,1.12,1.08,0.060,[Fe/H],4.38
1,1,7.31946363,2.130,2.950000,0.000000,1682,6541.00,1.63,1.38,0.040,[Fe/H],4.16
1,1,39.81899320,1.860,3.520000,0.000000,650,5820.00,1.31,1.05,0.060,[Fe/H],4.22
1,1,82.29475100,1.770,3.750000,0.000000,400,5655.00,0.90,0.93,-0.130,[Fe/H],4.51
1,1,92.43629730,3.040,1.850000,0.000000,348,5515.00,0.87,0.90,-0.080,[Fe/H],4.52
1,1,16.58617620,1.510,4.610000,0.000000,821,5728.00,0.99,1.00,0.060,[Fe/H],4.45
1,1,16.75255007,1.490,4.700000,0.000000,801,4712.00,0.72,0.77,0.060,[Fe/H],4.62
1,1,15.02179830,1.410,5.040000,0.000000,874,5863.00,1.29,1.06,0.060,[Fe/H],4.24
1,1,91.08048200,3.070,1.830000,0.000000,415,5659.00,0.94,0.96,0.010,[Fe/H],4.48
1,1,85.27325600,2.940,1.940000,0.000000,443,5831.00,1.04,1.03,0.060,[Fe/H],4.42
1,1,64.65880170,2.220,2.790000,0.000000,535,6182.00,1.27,1.18,0.050,[Fe/H],4.29
1,1,8.74199772,1.660,4.070000,0.000000,924,5675.00,0.95,0.96,0.010,[Fe/H],4.47
1,1,48.05140500,1.330,5.440000,0.000000,564,5256.00,0.81,0.86,-0.010,[Fe/H],4.56
1,1,44.20080000,1.190,5.900000,0.000000,409,5097.00,0.78,0.82,-0.010,[Fe/H],4.58
1,1,4.94278200,10.760,0.930000,0.060000,1251,5515.00,0.99,1.02,0.360,[Fe/H],4.46
1,1,15.03301050,1.200,5.950000,0.000000,928,5845.00,1.00,1.00,-0.050,[Fe/H],4.44
1,1,14.55645330,1.560,4.410000,0.000000,787,6229.00,1.30,1.20,0.040,[Fe/H],4.28
1,1,41.70836290,3.180,1.740000,0.000000,608,6666.00,1.72,1.44,0.050,[Fe/H],4.13
1,1,96.16987000,2.270,2.710000,0.000000,321,5069.00,0.74,0.77,-0.190,[Fe/H],4.59
1,1,82.30400300,2.130,2.950000,0.000000,485,5393.00,0.81,0.85,-0.170,[Fe/H],4.55
1,1,30.86093660,0.930,5.120000,0.000000,525,5686.00,0.86,0.93,-0.180,[Fe/H],4.54
1,1,14.03291540,1.320,5.500000,0.000000,783,5676.00,0.93,0.95,-0.050,[Fe/H],4.49
1,1,16.05062130,0.840,4.820000,0.000000,630,5410.00,0.85,0.89,-0.030,[Fe/H],4.53
1,1,20.70565040,1.330,5.440000,0.000000,967,6158.00,1.22,1.14,0.010,[Fe/H],4.32
1,1,25.43381970,1.850,3.540000,0.000000,667,5780.00,0.99,1.00,0.030,[Fe/H],4.45
1,1,84.70392100,3.360,1.620000,0.000000,537,6200.00,1.28,1.19,0.040,[Fe/H],4.29
1,1,23.23827920,1.680,4.010000,0.000000,903,6064.00,1.29,1.17,0.140,[Fe/H],4.28
1,1,20.35972599,1.180,5.890000,0.000000,322,4372.00,0.67,0.73,0.200,[Fe/H],4.64
1,1,160.88465087,8.460,0.489000,0.000000,346,5617.00,0.97,0.99,0.140,[Fe/H],4.46
1,1,214.31141640,9.550,0.418000,0.000000,380,6511.00,1.41,1.30,0.070,[Fe/H],4.26
1,1,7.25931979,1.750,3.800000,0.000000,967,5904.00,1.07,1.04,0.030,[Fe/H],4.40
1,1,5.54608367,9.760,0.406000,0.000000,2336,7010.00,1.95,1.58,0.010,[Fe/H],4.06
1,1,5.11177904,3.050,1.850000,0.000000,1351,6846.00,1.88,1.54,0.060,[Fe/H],4.08
1,1,240.79893970,7.060,0.618000,0.000000,342,5644.00,0.91,0.94,-0.070,[Fe/H],4.50
1,1,0.65355357,5.770,0.804000,0.000000,1437,4677.00,0.71,0.76,0.040,[Fe/H],4.61
1,1,47.14840805,2.500,2.390000,0.000000,391,5042.00,0.76,0.81,-0.050,[Fe/H],4.59
1,1,1.84788917,1.730,3.860000,0.000000,1374,5706.00,0.93,0.96,-0.070,[Fe/H],4.49
1,1,0.93875077,1.580,4.350000,0.000000,1676,5708.00,0.96,0.97,0.000,[Fe/H],4.46
1,1,70.96746030,3.540,1.520000,0.000000,438,6179.00,1.25,1.17,0.040,[Fe/H],4.31
1,1,2.41660118,0.910,5.050000,0.000000,1343,5748.00,1.04,1.07,0.270,[Fe/H],4.44
1,1,3.90863200,2.430,2.480000,0.000000,787,4601.00,0.69,0.73,-0.010,[Fe/H],4.62
1,1,160.12991800,4.770,1.030000,0.000000,450,6224.00,1.32,1.21,0.070,[Fe/H],4.27
1,1,1.79111021,1.460,4.820000,0.000000,1549,5857.00,1.03,1.03,0.030,[Fe/H],4.43
1,1,5.33905686,2.100,3.000000,0.000000,817,5048.00,0.77,0.81,-0.030,[Fe/H],4.58
1,1,1.13854338,1.110,5.670000,0.000000,2537,6260.00,1.27,1.16,-0.030,[Fe/H],4.29
1,1,1.09366356,1.350,5.340000,0.000000,1681,5559.00,0.88,0.91,-0.100,[Fe/H],4.51
1,1,308.54710000,3.460,1.570000,0.000000,330,6431.00,1.51,1.31,0.030,[Fe/H],4.20
1,1,5.71668872,1.890,3.440000,0.000000,955,5442.00,0.86,0.90,-0.010,[Fe/H],4.52
1,1,138.94420000,2.550,2.330000,0.000000,384,6021.00,1.11,1.08,0.000,[Fe/H],4.38
1,1,364.75803100,3.140,1.770000,0.000000,166,4434.00,0.67,0.71,0.050,[Fe/H],4.64
1,1,1.44445380,1.180,5.890000,0.000000,1800,5079.00,0.77,0.81,-0.080,[Fe/H],4.58
1,1,175.13881900,2.820,2.050000,0.000000,346,5837.00,1.03,1.03,0.020,[Fe/H],4.42
1,1,133.30367410,2.700,2.160000,0.000000,301,5176.00,0.80,0.84,-0.010,[Fe/H],4.57
1,1,8.40691199,1.160,5.810000,0.000000,1048,5282.00,0.81,0.86,-0.040,[Fe/H],4.56
1,1,6.96710269,2.710,2.150000,0.000000,1774,6561.00,1.65,1.39,0.070,[Fe/H],4.14
1,1,168.81117400,1.780,3.720000,0.000000,269,4886.00,0.74,0.81,0.020,[Fe/H],4.61
1,1,163.69234900,2.700,2.160000,0.000000,274,5201.00,0.80,0.84,-0.060,[Fe/H],4.57
1,1,19.59749710,3.130,1.780000,0.000000,671,5623.00,0.93,0.95,0.010,[Fe/H],4.48
1,1,0.69297968,0.900,5.020000,0.000000,3186,6078.00,1.18,1.12,0.040,[Fe/H],4.34
1,1,124.82867900,2.640,2.230000,0.000000,350,5706.00,0.97,0.99,0.050,[Fe/H],4.46
1,1,214.88654500,2.570,2.310000,0.000000,286,5324.00,0.84,0.88,0.020,[Fe/H],4.54
1,1,225.58280900,3.020,1.870000,0.000000,348,5991.00,1.11,1.07,0.010,[Fe/H],4.38
1,1,24.49736980,2.660,2.210000,0.000000,722,6136.00,1.22,1.14,0.010,[Fe/H],4.32
1,1,184.77185300,2.470,2.430000,0.000000,268,5202.00,0.78,0.85,-0.070,[Fe/H],4.58
1,1,4.24261881,1.150,5.780000,0.000000,926,5288.00,0.81,0.85,-0.090,[Fe/H],4.56
1,1,198.08877400,2.900,1.970000,0.000000,288,5297.00,0.81,0.84,-0.100,[Fe/H],4.56
1,1,8.10501635,1.610,4.240000,0.000000,959,5866.00,1.06,1.04,0.030,[Fe/H],4.40
1,1,8.82713457,1.960,3.280000,0.000000,797,5608.00,0.95,0.97,0.080,[Fe/H],4.47
1,1,3.74032496,1.530,4.540000,0.000000,1287,6099.00,1.17,1.11,0.020,[Fe/H],4.34
1,1,3.50470358,0.680,4.260000,0.000000,1019,5101.00,0.79,0.83,0.000,[Fe/H],4.57
1,1,0.97191543,0.720,4.400000,0.000000,1609,5316.00,0.82,0.86,-0.040,[Fe/H],4.55
1,1,3.03195744,0.890,4.990000,0.000000,1269,5815.00,1.02,1.02,0.040,[Fe/H],4.43
1,1,1.00520701,1.090,5.600000,0.000000,1682,5957.00,1.11,1.07,0.040,[Fe/H],4.38
1,1,64.27377520,3.550,1.510000,0.000000,554,5760.00,1.05,1.02,0.110,[Fe/H],4.41
1,1,3.43276598,0.750,4.520000,0.000000,1134,5765.00,0.99,1.00,0.020,[Fe/H],4.45
1,1,18.05403810,1.470,4.770000,0.000000,635,5528.00,0.90,0.93,0.030,[Fe/H],4.50
1,1,1.53818844,1.190,5.900000,0.000000,1234,4940.00,0.73,0.76,-0.160,[Fe/H],4.60
1,1,0.53991524,0.790,4.660000,0.000000,1871,5254.00,0.81,0.84,-0.070,[Fe/H],4.56
1,1,153.97957800,2.730,2.130000,0.000000,330,5655.00,0.93,0.95,-0.030,[Fe/H],4.49
1,1,20.92539200,1.300,5.600000,0.000000,729,5956.00,1.19,1.09,0.090,[Fe/H],4.32
1,1,5.79180156,1.680,4.010000,0.000000,1222,6319.00,1.40,1.25,0.060,[Fe/H],4.24
1,1,26.54895500,1.070,5.560000,0.000000,836,5550.00,0.89,0.92,-0.040,[Fe/H],4.50
1,1,3.38555488,1.520,4.570000,0.000000,1476,6297.00,1.39,1.23,0.040,[Fe/H],4.24
1,1,5.49548621,0.940,5.150000,0.000000,1293,5618.00,0.95,0.97,0.080,[Fe/H],4.47
1,1,2.61575540,1.200,5.950000,0.000000,1379,5808.00,1.00,1.01,0.020,[Fe/H],4.44
1,1,6.94243340,1.290,5.660000,0.000000,1003,5892.00,1.08,1.06,0.080,[Fe/H],4.40
1,1,2.55314213,1.310,5.550000,0.000000,1312,5667.00,0.92,0.95,-0.070,[Fe/H],4.49
1,1,6.98471973,1.040,5.470000,0.000000,1059,5876.00,1.06,1.05,0.050,[Fe/H],4.40
1,1,6.30560247,1.130,5.750000,0.000000,1125,4862.00,0.74,0.78,0.000,[Fe/H],4.60
1,1,1.45088691,1.040,5.470000,0.000000,1700,5545.00,0.86,0.90,-0.130,[Fe/H],4.53
1,1,0.84990789,0.840,4.820000,0.000000,1139,4584.00,0.70,0.75,0.110,[Fe/H],4.63
1,1,56.64492790,2.110,2.980000,0.000000,733,6228.00,2.15,1.47,0.120,[Fe/H],3.94
1,1,6.28385491,0.800,4.690000,0.000000,1108,6022.00,1.23,1.12,0.070,[Fe/H],4.31
1,1,4.83817712,1.490,4.700000,0.000000,354,3208.00,0.30,0.28,0.480,[Fe/H],4.93
1,1,9.32807355,0.600,3.970000,0.000000,788,5645.00,0.91,0.94,-0.070,[Fe/H],4.49
1,1,13.39970990,1.610,4.240000,0.000000,886,6069.00,1.13,1.10,0.000,[Fe/H],4.37
1,1,3.58274630,1.790,3.700000,0.000000,1064,5538.00,0.91,0.94,0.080,[Fe/H],4.50
1,1,15.60492120,1.520,4.570000,0.000000,1013,6681.00,1.75,1.45,0.060,[Fe/H],4.12
1,1,9.40604670,1.330,5.440000,0.000000,981,5933.00,1.22,1.08,0.070,[Fe/H],4.30
1,1,7.84931739,0.760,4.540000,0.000000,925,5817.00,0.99,0.96,-0.140,[Fe/H],4.43
1,1,0.99166527,1.090,5.600000,0.000000,2102,6166.00,1.25,1.18,0.080,[Fe/H],4.32
1,1,7.61760804,1.140,5.750000,0.000000,1020,6053.00,1.16,1.11,0.030,[Fe/H],4.35
1,1,8.18504949,1.270,5.770000,0.000000,892,6082.00,1.16,1.10,0.010,[Fe/H],4.35
1,1,3.05710069,1.540,4.500000,0.000000,1202,6213.00,1.28,1.18,0.040,[Fe/H],4.29
1,1,174.50983500,3.170,1.760000,0.000000,260,4995.00,0.77,0.81,0.020,[Fe/H],4.59
1,1,2.71603809,1.060,5.540000,0.000000,1360,5946.00,1.08,1.06,0.030,[Fe/H],4.39
1,1,4.56380468,1.230,6.020000,0.000000,980,5203.00,0.80,0.84,-0.020,[Fe/H],4.56
